PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type
65a49d46705e9626c62e0f26,Q374_1,10,int,rocket,8642,acc_prova
65a49d46705e9626c62e0f26,Q374_4,7,int,rocket,8642,acc_provb
65a49d46705e9626c62e0f26,Q374_5,4.5,int,rocket,8642,acc_provc
65a49d46705e9626c62e0f26,Q374_6,0,int,rocket,8642,acc_provd
65a49d46705e9626c62e0f26,Q375_1,6.5,int,rocket,6211,acc_prova
65a49d46705e9626c62e0f26,Q375_4,1,int,rocket,6211,acc_provb
65a49d46705e9626c62e0f26,Q375_5,0.5,int,rocket,6211,acc_provc
65a49d46705e9626c62e0f26,Q375_6,0.5,int,rocket,6211,acc_provd
65a49d46705e9626c62e0f26,Q376_1,5,int,rocket,4321,acc_prova
65a49d46705e9626c62e0f26,Q376_4,3,int,rocket,4321,acc_provb
65a49d46705e9626c62e0f26,Q376_5,2,int,rocket,4321,acc_provc
65a49d46705e9626c62e0f26,Q376_6,0,int,rocket,4321,acc_provd
67eda7cef014b05ef5504c28,Q320,75,unint,blues,8642,allocation
67eda7cef014b05ef5504c28,Q321,no penalty,unint,blues,8642,penalty
67eda7cef014b05ef5504c28,Q322,Neither,unint,blues,8642,praiseworthy
67eda7cef014b05ef5504c28,Q245,60,unint,blues,6211,allocation
67eda7cef014b05ef5504c28,Q206,no penalty,unint,blues,6211,penalty
67eda7cef014b05ef5504c28,Q9...103,Neither,unint,blues,6211,praiseworthy
67eda7cef014b05ef5504c28,Q300,45,unint,blues,4321,allocation
67eda7cef014b05ef5504c28,Q301,no penalty,unint,blues,4321,penalty
67eda7cef014b05ef5504c28,Q302,Neither,unint,blues,4321,praiseworthy
67eda7cef014b05ef5504c28,Q371_1,10,unint,blues,8642,acc_prova
67eda7cef014b05ef5504c28,Q371_4,5,unint,blues,8642,acc_provb
67eda7cef014b05ef5504c28,Q371_5,2.5,unint,blues,8642,acc_provc
67eda7cef014b05ef5504c28,Q371_6,0,unint,blues,8642,acc_provd
67eda7cef014b05ef5504c28,Q372_1,6,unint,blues,6211,acc_prova
67eda7cef014b05ef5504c28,Q372_4,1,unint,blues,6211,acc_provb
67eda7cef014b05ef5504c28,Q372_5,0,unint,blues,6211,acc_provc
67eda7cef014b05ef5504c28,Q372_6,0,unint,blues,6211,acc_provd
67eda7cef014b05ef5504c28,Q373_1,5,unint,blues,4321,acc_prova
67eda7cef014b05ef5504c28,Q373_4,4,unint,blues,4321,acc_provb
67eda7cef014b05ef5504c28,Q373_5,2,unint,blues,4321,acc_provc
67eda7cef014b05ef5504c28,Q373_6,0,unint,blues,4321,acc_provd
67b928562a1432d3ca6d879a,Q241,40,unint,rocket,8642,allocation
67b928562a1432d3ca6d879a,Q233,no penalty,unint,rocket,8642,penalty
67b928562a1432d3ca6d879a,Q213,Moderately Praiseworthy,unint,rocket,8642,praiseworthy
67b928562a1432d3ca6d879a,Q310,80,unint,rocket,6211,allocation
67b928562a1432d3ca6d879a,Q311,no penalty,unint,rocket,6211,penalty
67b928562a1432d3ca6d879a,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
67b928562a1432d3ca6d879a,Q295,70,unint,rocket,4321,allocation
67b928562a1432d3ca6d879a,Q296,no penalty,unint,rocket,4321,penalty
67b928562a1432d3ca6d879a,Q297,Very Praiseworthy,unint,rocket,4321,praiseworthy
67b928562a1432d3ca6d879a,Q377_1,10,unint,rocket,8642,acc_prova
67b928562a1432d3ca6d879a,Q377_4,7.5,unint,rocket,8642,acc_provb
67b928562a1432d3ca6d879a,Q377_5,2.5,unint,rocket,8642,acc_provc
67b928562a1432d3ca6d879a,Q377_6,0,unint,rocket,8642,acc_provd
67b928562a1432d3ca6d879a,Q378_1,10,unint,rocket,6211,acc_prova
67b928562a1432d3ca6d879a,Q378_4,2.5,unint,rocket,6211,acc_provb
67b928562a1432d3ca6d879a,Q378_5,0,unint,rocket,6211,acc_provc
67b928562a1432d3ca6d879a,Q378_6,0,unint,rocket,6211,acc_provd
67b928562a1432d3ca6d879a,Q379_1,5,unint,rocket,4321,acc_prova
67b928562a1432d3ca6d879a,Q379_4,2.5,unint,rocket,4321,acc_provb
67b928562a1432d3ca6d879a,Q379_5,1,unint,rocket,4321,acc_provc
67b928562a1432d3ca6d879a,Q379_6,0,unint,rocket,4321,acc_provd
5e711d9e908b46031e32138c,Q320,35,unint,blues,8642,allocation
5e711d9e908b46031e32138c,Q321,no penalty,unint,blues,8642,penalty
5e711d9e908b46031e32138c,Q322,Neither,unint,blues,8642,praiseworthy
5e711d9e908b46031e32138c,Q245,30,unint,blues,6211,allocation
5e711d9e908b46031e32138c,Q206,no penalty,unint,blues,6211,penalty
5e711d9e908b46031e32138c,Q9...103,Neither,unint,blues,6211,praiseworthy
5e711d9e908b46031e32138c,Q300,40,unint,blues,4321,allocation
5e711d9e908b46031e32138c,Q301,no penalty,unint,blues,4321,penalty
5e711d9e908b46031e32138c,Q302,Neither,unint,blues,4321,praiseworthy
5e711d9e908b46031e32138c,Q371_1,10,unint,blues,8642,acc_prova
5e711d9e908b46031e32138c,Q371_4,8,unint,blues,8642,acc_provb
5e711d9e908b46031e32138c,Q371_5,6,unint,blues,8642,acc_provc
5e711d9e908b46031e32138c,Q371_6,3,unint,blues,8642,acc_provd
5e711d9e908b46031e32138c,Q372_1,7.5,unint,blues,6211,acc_prova
5e711d9e908b46031e32138c,Q372_4,3,unint,blues,6211,acc_provb
5e711d9e908b46031e32138c,Q372_5,2,unint,blues,6211,acc_provc
5e711d9e908b46031e32138c,Q372_6,1,unint,blues,6211,acc_provd
5e711d9e908b46031e32138c,Q373_1,5,unint,blues,4321,acc_prova
5e711d9e908b46031e32138c,Q373_4,4,unint,blues,4321,acc_provb
5e711d9e908b46031e32138c,Q373_5,3,unint,blues,4321,acc_provc
5e711d9e908b46031e32138c,Q373_6,2,unint,blues,4321,acc_provd
652e8ba76fd669377040d788,Q320,30,unint,blues,8642,allocation
652e8ba76fd669377040d788,Q321,no penalty,unint,blues,8642,penalty
652e8ba76fd669377040d788,Q322,Very Praiseworthy,unint,blues,8642,praiseworthy
652e8ba76fd669377040d788,Q245,25,unint,blues,6211,allocation
652e8ba76fd669377040d788,Q206,5% penalty,unint,blues,6211,penalty
652e8ba76fd669377040d788,Q9...103,Very Blameworthy,unint,blues,6211,praiseworthy
652e8ba76fd669377040d788,Q300,25,unint,blues,4321,allocation
652e8ba76fd669377040d788,Q301,5% penalty,unint,blues,4321,penalty
652e8ba76fd669377040d788,Q302,Very Blameworthy,unint,blues,4321,praiseworthy
652e8ba76fd669377040d788,Q371_1,10,unint,blues,8642,acc_prova
652e8ba76fd669377040d788,Q371_4,4,unint,blues,8642,acc_provb
652e8ba76fd669377040d788,Q371_5,2,unint,blues,8642,acc_provc
652e8ba76fd669377040d788,Q371_6,1,unint,blues,8642,acc_provd
652e8ba76fd669377040d788,Q372_1,10,unint,blues,6211,acc_prova
652e8ba76fd669377040d788,Q372_4,2,unint,blues,6211,acc_provb
652e8ba76fd669377040d788,Q372_5,1,unint,blues,6211,acc_provc
652e8ba76fd669377040d788,Q372_6,1,unint,blues,6211,acc_provd
652e8ba76fd669377040d788,Q373_1,6,unint,blues,4321,acc_prova
652e8ba76fd669377040d788,Q373_4,4,unint,blues,4321,acc_provb
652e8ba76fd669377040d788,Q373_5,2,unint,blues,4321,acc_provc
652e8ba76fd669377040d788,Q373_6,1,unint,blues,4321,acc_provd
6400f14b24ac2b910c9f2d93,Q246,25,int,blues,8642,allocation
6400f14b24ac2b910c9f2d93,Q215,no penalty,int,blues,8642,penalty
6400f14b24ac2b910c9f2d93,Q9...129,A Little Praiseworthy,int,blues,8642,praiseworthy
6400f14b24ac2b910c9f2d93,Q305,50,int,blues,6211,allocation
6400f14b24ac2b910c9f2d93,Q306,2% penalty,int,blues,6211,penalty
6400f14b24ac2b910c9f2d93,Q307,Moderately Praiseworthy,int,blues,6211,praiseworthy
6400f14b24ac2b910c9f2d93,Q325,90,int,blues,4321,allocation
6400f14b24ac2b910c9f2d93,Q326,3% penalty,int,blues,4321,penalty
6400f14b24ac2b910c9f2d93,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
6400f14b24ac2b910c9f2d93,Q370_1,3,int,blues,8642,acc_prova
6400f14b24ac2b910c9f2d93,Q370_4,2,int,blues,8642,acc_provb
6400f14b24ac2b910c9f2d93,Q370_5,1,int,blues,8642,acc_provc
6400f14b24ac2b910c9f2d93,Q370_6,0,int,blues,8642,acc_provd
6400f14b24ac2b910c9f2d93,Q380_1,8,int,blues,6211,acc_prova
6400f14b24ac2b910c9f2d93,Q380_4,5,int,blues,6211,acc_provb
6400f14b24ac2b910c9f2d93,Q380_5,3,int,blues,6211,acc_provc
6400f14b24ac2b910c9f2d93,Q380_6,0,int,blues,6211,acc_provd
6400f14b24ac2b910c9f2d93,Q381_1,5,int,blues,4321,acc_prova
6400f14b24ac2b910c9f2d93,Q381_4,1,int,blues,4321,acc_provb
6400f14b24ac2b910c9f2d93,Q381_5,0,int,blues,4321,acc_provc
6400f14b24ac2b910c9f2d93,Q381_6,0,int,blues,4321,acc_provd
5efe5679c3d6bf16d5af6ba6,Q244,30,int,rocket,8642,allocation
5efe5679c3d6bf16d5af6ba6,Q160,5% penalty,int,rocket,8642,penalty
5efe5679c3d6bf16d5af6ba6,Q9...63,Moderately Blameworthy,int,rocket,8642,praiseworthy
5efe5679c3d6bf16d5af6ba6,Q315,70,int,rocket,6211,allocation
5efe5679c3d6bf16d5af6ba6,Q316,no penalty,int,rocket,6211,penalty
5efe5679c3d6bf16d5af6ba6,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
5efe5679c3d6bf16d5af6ba6,Q290,40,int,rocket,4321,allocation
5efe5679c3d6bf16d5af6ba6,Q291,5% penalty,int,rocket,4321,penalty
5efe5679c3d6bf16d5af6ba6,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
5efe5679c3d6bf16d5af6ba6,Q374_1,9,int,rocket,8642,acc_prova
5efe5679c3d6bf16d5af6ba6,Q374_4,6,int,rocket,8642,acc_provb
5efe5679c3d6bf16d5af6ba6,Q374_5,4,int,rocket,8642,acc_provc
5efe5679c3d6bf16d5af6ba6,Q374_6,1,int,rocket,8642,acc_provd
5efe5679c3d6bf16d5af6ba6,Q375_1,6,int,rocket,6211,acc_prova
5efe5679c3d6bf16d5af6ba6,Q375_4,2,int,rocket,6211,acc_provb
5efe5679c3d6bf16d5af6ba6,Q375_5,1,int,rocket,6211,acc_provc
5efe5679c3d6bf16d5af6ba6,Q375_6,1,int,rocket,6211,acc_provd
5efe5679c3d6bf16d5af6ba6,Q376_1,5,int,rocket,4321,acc_prova
5efe5679c3d6bf16d5af6ba6,Q376_4,3,int,rocket,4321,acc_provb
5efe5679c3d6bf16d5af6ba6,Q376_5,2,int,rocket,4321,acc_provc
5efe5679c3d6bf16d5af6ba6,Q376_6,1,int,rocket,4321,acc_provd
66cbc2627559d53c0e3e4ac4,Q244,25,int,rocket,8642,allocation
66cbc2627559d53c0e3e4ac4,Q160,5% penalty,int,rocket,8642,penalty
66cbc2627559d53c0e3e4ac4,Q9...63,A Little Blameworthy,int,rocket,8642,praiseworthy
66cbc2627559d53c0e3e4ac4,Q315,30,int,rocket,6211,allocation
66cbc2627559d53c0e3e4ac4,Q316,no penalty,int,rocket,6211,penalty
66cbc2627559d53c0e3e4ac4,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
66cbc2627559d53c0e3e4ac4,Q290,25,int,rocket,4321,allocation
66cbc2627559d53c0e3e4ac4,Q291,5% penalty,int,rocket,4321,penalty
66cbc2627559d53c0e3e4ac4,Q292,Moderately Blameworthy,int,rocket,4321,praiseworthy
66cbc2627559d53c0e3e4ac4,Q374_1,9.5,int,rocket,8642,acc_prova
66cbc2627559d53c0e3e4ac4,Q374_4,5,int,rocket,8642,acc_provb
66cbc2627559d53c0e3e4ac4,Q374_5,2.5,int,rocket,8642,acc_provc
66cbc2627559d53c0e3e4ac4,Q374_6,1,int,rocket,8642,acc_provd
66cbc2627559d53c0e3e4ac4,Q375_1,6.5,int,rocket,6211,acc_prova
66cbc2627559d53c0e3e4ac4,Q375_4,2.5,int,rocket,6211,acc_provb
66cbc2627559d53c0e3e4ac4,Q375_5,1.5,int,rocket,6211,acc_provc
66cbc2627559d53c0e3e4ac4,Q375_6,1,int,rocket,6211,acc_provd
66cbc2627559d53c0e3e4ac4,Q376_1,4.5,int,rocket,4321,acc_prova
66cbc2627559d53c0e3e4ac4,Q376_4,3,int,rocket,4321,acc_provb
66cbc2627559d53c0e3e4ac4,Q376_5,2.5,int,rocket,4321,acc_provc
66cbc2627559d53c0e3e4ac4,Q376_6,1,int,rocket,4321,acc_provd
6555776099f743902858ed4b,Q320,75,unint,blues,8642,allocation
6555776099f743902858ed4b,Q321,no penalty,unint,blues,8642,penalty
6555776099f743902858ed4b,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
6555776099f743902858ed4b,Q245,50,unint,blues,6211,allocation
6555776099f743902858ed4b,Q206,no penalty,unint,blues,6211,penalty
6555776099f743902858ed4b,Q9...103,Moderately Blameworthy,unint,blues,6211,praiseworthy
6555776099f743902858ed4b,Q300,50,unint,blues,4321,allocation
6555776099f743902858ed4b,Q301,no penalty,unint,blues,4321,penalty
6555776099f743902858ed4b,Q302,Very Blameworthy,unint,blues,4321,praiseworthy
6555776099f743902858ed4b,Q371_1,10,unint,blues,8642,acc_prova
6555776099f743902858ed4b,Q371_4,7.5,unint,blues,8642,acc_provb
6555776099f743902858ed4b,Q371_5,2.5,unint,blues,8642,acc_provc
6555776099f743902858ed4b,Q371_6,0,unint,blues,8642,acc_provd
6555776099f743902858ed4b,Q372_1,9,unint,blues,6211,acc_prova
6555776099f743902858ed4b,Q372_4,3,unint,blues,6211,acc_provb
6555776099f743902858ed4b,Q372_5,0,unint,blues,6211,acc_provc
6555776099f743902858ed4b,Q372_6,0,unint,blues,6211,acc_provd
6555776099f743902858ed4b,Q373_1,0,unint,blues,4321,acc_prova
6555776099f743902858ed4b,Q373_4,1,unint,blues,4321,acc_provb
6555776099f743902858ed4b,Q373_5,3,unint,blues,4321,acc_provc
6555776099f743902858ed4b,Q373_6,8,unint,blues,4321,acc_provd
5bb7af73dd840f0001d85935,Q241,25,unint,rocket,8642,allocation
5bb7af73dd840f0001d85935,Q233,5% penalty,unint,rocket,8642,penalty
5bb7af73dd840f0001d85935,Q213,Very Blameworthy,unint,rocket,8642,praiseworthy
5bb7af73dd840f0001d85935,Q310,50,unint,rocket,6211,allocation
5bb7af73dd840f0001d85935,Q311,no penalty,unint,rocket,6211,penalty
5bb7af73dd840f0001d85935,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
5bb7af73dd840f0001d85935,Q295,25,unint,rocket,4321,allocation
5bb7af73dd840f0001d85935,Q296,5% penalty,unint,rocket,4321,penalty
5bb7af73dd840f0001d85935,Q297,Very Blameworthy,unint,rocket,4321,praiseworthy
5bb7af73dd840f0001d85935,Q377_1,8,unint,rocket,8642,acc_prova
5bb7af73dd840f0001d85935,Q377_4,6,unint,rocket,8642,acc_provb
5bb7af73dd840f0001d85935,Q377_5,4,unint,rocket,8642,acc_provc
5bb7af73dd840f0001d85935,Q377_6,2,unint,rocket,8642,acc_provd
5bb7af73dd840f0001d85935,Q378_1,8,unint,rocket,6211,acc_prova
5bb7af73dd840f0001d85935,Q378_4,4,unint,rocket,6211,acc_provb
5bb7af73dd840f0001d85935,Q378_5,2,unint,rocket,6211,acc_provc
5bb7af73dd840f0001d85935,Q378_6,2,unint,rocket,6211,acc_provd
5bb7af73dd840f0001d85935,Q379_1,5,unint,rocket,4321,acc_prova
5bb7af73dd840f0001d85935,Q379_4,4,unint,rocket,4321,acc_provb
5bb7af73dd840f0001d85935,Q379_5,2,unint,rocket,4321,acc_provc
5bb7af73dd840f0001d85935,Q379_6,2,unint,rocket,4321,acc_provd
60de9c66c01a9de405e9efb0,Q320,25,unint,blues,8642,allocation
60de9c66c01a9de405e9efb0,Q321,no penalty,unint,blues,8642,penalty
60de9c66c01a9de405e9efb0,Q322,Neither,unint,blues,8642,praiseworthy
60de9c66c01a9de405e9efb0,Q245,25,unint,blues,6211,allocation
60de9c66c01a9de405e9efb0,Q206,no penalty,unint,blues,6211,penalty
60de9c66c01a9de405e9efb0,Q9...103,Neither,unint,blues,6211,praiseworthy
60de9c66c01a9de405e9efb0,Q300,20,unint,blues,4321,allocation
60de9c66c01a9de405e9efb0,Q301,no penalty,unint,blues,4321,penalty
60de9c66c01a9de405e9efb0,Q302,Neither,unint,blues,4321,praiseworthy
60de9c66c01a9de405e9efb0,Q371_1,10,unint,blues,8642,acc_prova
60de9c66c01a9de405e9efb0,Q371_4,5,unint,blues,8642,acc_provb
60de9c66c01a9de405e9efb0,Q371_5,7.5,unint,blues,8642,acc_provc
60de9c66c01a9de405e9efb0,Q371_6,0,unint,blues,8642,acc_provd
60de9c66c01a9de405e9efb0,Q372_1,10,unint,blues,6211,acc_prova
60de9c66c01a9de405e9efb0,Q372_4,5,unint,blues,6211,acc_provb
60de9c66c01a9de405e9efb0,Q372_5,2.5,unint,blues,6211,acc_provc
60de9c66c01a9de405e9efb0,Q372_6,0,unint,blues,6211,acc_provd
60de9c66c01a9de405e9efb0,Q373_1,8,unint,blues,4321,acc_prova
60de9c66c01a9de405e9efb0,Q373_4,4,unint,blues,4321,acc_provb
60de9c66c01a9de405e9efb0,Q373_5,2.5,unint,blues,4321,acc_provc
60de9c66c01a9de405e9efb0,Q373_6,0,unint,blues,4321,acc_provd
66d35b03bcb3091502ad7249,Q246,15,int,blues,8642,allocation
66d35b03bcb3091502ad7249,Q215,3% penalty,int,blues,8642,penalty
66d35b03bcb3091502ad7249,Q9...129,Very Blameworthy,int,blues,8642,praiseworthy
66d35b03bcb3091502ad7249,Q305,20,int,blues,6211,allocation
66d35b03bcb3091502ad7249,Q306,5% penalty,int,blues,6211,penalty
66d35b03bcb3091502ad7249,Q307,Very Blameworthy,int,blues,6211,praiseworthy
66d35b03bcb3091502ad7249,Q325,35,int,blues,4321,allocation
66d35b03bcb3091502ad7249,Q326,no penalty,int,blues,4321,penalty
66d35b03bcb3091502ad7249,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
66d35b03bcb3091502ad7249,Q370_1,6,int,blues,8642,acc_prova
66d35b03bcb3091502ad7249,Q370_4,4,int,blues,8642,acc_provb
66d35b03bcb3091502ad7249,Q370_5,2.5,int,blues,8642,acc_provc
66d35b03bcb3091502ad7249,Q370_6,0.0,int,blues,8642,acc_provd
66d35b03bcb3091502ad7249,Q380_1,10,int,blues,6211,acc_prova
66d35b03bcb3091502ad7249,Q380_4,6,int,blues,6211,acc_provb
66d35b03bcb3091502ad7249,Q380_5,4,int,blues,6211,acc_provc
66d35b03bcb3091502ad7249,Q380_6,1,int,blues,6211,acc_provd
66d35b03bcb3091502ad7249,Q381_1,7,int,blues,4321,acc_prova
66d35b03bcb3091502ad7249,Q381_4,4,int,blues,4321,acc_provb
66d35b03bcb3091502ad7249,Q381_5,1,int,blues,4321,acc_provc
66d35b03bcb3091502ad7249,Q381_6,1,int,blues,4321,acc_provd
66450101a6a8f52f8b5db596,Q246,40,int,blues,8642,allocation
66450101a6a8f52f8b5db596,Q215,4% penalty,int,blues,8642,penalty
66450101a6a8f52f8b5db596,Q9...129,A Little Blameworthy,int,blues,8642,praiseworthy
66450101a6a8f52f8b5db596,Q305,45,int,blues,6211,allocation
66450101a6a8f52f8b5db596,Q306,5% penalty,int,blues,6211,penalty
66450101a6a8f52f8b5db596,Q307,A Little Blameworthy,int,blues,6211,praiseworthy
66450101a6a8f52f8b5db596,Q325,70,int,blues,4321,allocation
66450101a6a8f52f8b5db596,Q326,no penalty,int,blues,4321,penalty
66450101a6a8f52f8b5db596,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
66450101a6a8f52f8b5db596,Q370_1,4,int,blues,8642,acc_prova
66450101a6a8f52f8b5db596,Q370_4,3,int,blues,8642,acc_provb
66450101a6a8f52f8b5db596,Q370_5,2,int,blues,8642,acc_provc
66450101a6a8f52f8b5db596,Q370_6,1,int,blues,8642,acc_provd
66450101a6a8f52f8b5db596,Q380_1,9,int,blues,6211,acc_prova
66450101a6a8f52f8b5db596,Q380_4,6,int,blues,6211,acc_provb
66450101a6a8f52f8b5db596,Q380_5,3,int,blues,6211,acc_provc
66450101a6a8f52f8b5db596,Q380_6,0,int,blues,6211,acc_provd
66450101a6a8f52f8b5db596,Q381_1,7,int,blues,4321,acc_prova
66450101a6a8f52f8b5db596,Q381_4,4,int,blues,4321,acc_provb
66450101a6a8f52f8b5db596,Q381_5,3,int,blues,4321,acc_provc
66450101a6a8f52f8b5db596,Q381_6,3,int,blues,4321,acc_provd
6380063ad4c58f5102c681c4,Q241,60,unint,rocket,8642,allocation
6380063ad4c58f5102c681c4,Q233,5% penalty,unint,rocket,8642,penalty
6380063ad4c58f5102c681c4,Q213,Very Blameworthy,unint,rocket,8642,praiseworthy
6380063ad4c58f5102c681c4,Q310,70,unint,rocket,6211,allocation
6380063ad4c58f5102c681c4,Q311,no penalty,unint,rocket,6211,penalty
6380063ad4c58f5102c681c4,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
6380063ad4c58f5102c681c4,Q295,70,unint,rocket,4321,allocation
6380063ad4c58f5102c681c4,Q296,5% penalty,unint,rocket,4321,penalty
6380063ad4c58f5102c681c4,Q297,Moderately Blameworthy,unint,rocket,4321,praiseworthy
6380063ad4c58f5102c681c4,Q377_1,10,unint,rocket,8642,acc_prova
6380063ad4c58f5102c681c4,Q377_4,5,unint,rocket,8642,acc_provb
6380063ad4c58f5102c681c4,Q377_5,3,unint,rocket,8642,acc_provc
6380063ad4c58f5102c681c4,Q377_6,0,unint,rocket,8642,acc_provd
6380063ad4c58f5102c681c4,Q378_1,7.5,unint,rocket,6211,acc_prova
6380063ad4c58f5102c681c4,Q378_4,.5,unint,rocket,6211,acc_provb
6380063ad4c58f5102c681c4,Q378_5,0,unint,rocket,6211,acc_provc
6380063ad4c58f5102c681c4,Q378_6,0,unint,rocket,6211,acc_provd
6380063ad4c58f5102c681c4,Q379_1,3,unint,rocket,4321,acc_prova
6380063ad4c58f5102c681c4,Q379_4,2.5,unint,rocket,4321,acc_provb
6380063ad4c58f5102c681c4,Q379_5,1,unint,rocket,4321,acc_provc
6380063ad4c58f5102c681c4,Q379_6,0,unint,rocket,4321,acc_provd
6785f0d3adcf1ffc11119d0e,Q320,25,unint,blues,8642,allocation
6785f0d3adcf1ffc11119d0e,Q321,5% penalty,unint,blues,8642,penalty
6785f0d3adcf1ffc11119d0e,Q322,Very Praiseworthy,unint,blues,8642,praiseworthy
6785f0d3adcf1ffc11119d0e,Q245,5,unint,blues,6211,allocation
6785f0d3adcf1ffc11119d0e,Q206,5% penalty,unint,blues,6211,penalty
6785f0d3adcf1ffc11119d0e,Q9...103,Very Praiseworthy,unint,blues,6211,praiseworthy
6785f0d3adcf1ffc11119d0e,Q300,25,unint,blues,4321,allocation
6785f0d3adcf1ffc11119d0e,Q301,5% penalty,unint,blues,4321,penalty
6785f0d3adcf1ffc11119d0e,Q302,Very Blameworthy,unint,blues,4321,praiseworthy
6785f0d3adcf1ffc11119d0e,Q371_1,10.0,unint,blues,8642,acc_prova
6785f0d3adcf1ffc11119d0e,Q371_4,7.5,unint,blues,8642,acc_provb
6785f0d3adcf1ffc11119d0e,Q371_5,5.0,unint,blues,8642,acc_provc
6785f0d3adcf1ffc11119d0e,Q371_6,2.5,unint,blues,8642,acc_provd
6785f0d3adcf1ffc11119d0e,Q372_1,2.5,unint,blues,6211,acc_prova
6785f0d3adcf1ffc11119d0e,Q372_4,2.5,unint,blues,6211,acc_provb
6785f0d3adcf1ffc11119d0e,Q372_5,2.5,unint,blues,6211,acc_provc
6785f0d3adcf1ffc11119d0e,Q372_6,10.0,unint,blues,6211,acc_provd
6785f0d3adcf1ffc11119d0e,Q373_1,10.0,unint,blues,4321,acc_prova
6785f0d3adcf1ffc11119d0e,Q373_4,7.5,unint,blues,4321,acc_provb
6785f0d3adcf1ffc11119d0e,Q373_5,5.0,unint,blues,4321,acc_provc
6785f0d3adcf1ffc11119d0e,Q373_6,2.5,unint,blues,4321,acc_provd
67f43b7a1f7a4c53552395ca,Q246,80,int,blues,8642,allocation
67f43b7a1f7a4c53552395ca,Q215,5% penalty,int,blues,8642,penalty
67f43b7a1f7a4c53552395ca,Q9...129,Very Blameworthy,int,blues,8642,praiseworthy
67f43b7a1f7a4c53552395ca,Q305,90,int,blues,6211,allocation
67f43b7a1f7a4c53552395ca,Q306,no penalty,int,blues,6211,penalty
67f43b7a1f7a4c53552395ca,Q307,Very Blameworthy,int,blues,6211,praiseworthy
67f43b7a1f7a4c53552395ca,Q325,100,int,blues,4321,allocation
67f43b7a1f7a4c53552395ca,Q326,5% penalty,int,blues,4321,penalty
67f43b7a1f7a4c53552395ca,Q327,Very Blameworthy,int,blues,4321,praiseworthy
67f43b7a1f7a4c53552395ca,Q370_1,7.5,int,blues,8642,acc_prova
67f43b7a1f7a4c53552395ca,Q370_4,5,int,blues,8642,acc_provb
67f43b7a1f7a4c53552395ca,Q370_5,2.5,int,blues,8642,acc_provc
67f43b7a1f7a4c53552395ca,Q370_6,0,int,blues,8642,acc_provd
67f43b7a1f7a4c53552395ca,Q380_1,10,int,blues,6211,acc_prova
67f43b7a1f7a4c53552395ca,Q380_4,7.5,int,blues,6211,acc_provb
67f43b7a1f7a4c53552395ca,Q380_5,2.5,int,blues,6211,acc_provc
67f43b7a1f7a4c53552395ca,Q380_6,0,int,blues,6211,acc_provd
67f43b7a1f7a4c53552395ca,Q381_1,7.5,int,blues,4321,acc_prova
67f43b7a1f7a4c53552395ca,Q381_4,5,int,blues,4321,acc_provb
67f43b7a1f7a4c53552395ca,Q381_5,2.5,int,blues,4321,acc_provc
67f43b7a1f7a4c53552395ca,Q381_6,2.5,int,blues,4321,acc_provd
6597f690c74785b864bfadcc,Q246,10,int,blues,8642,allocation
6597f690c74785b864bfadcc,Q215,5% penalty,int,blues,8642,penalty
6597f690c74785b864bfadcc,Q9...129,Neither,int,blues,8642,praiseworthy
6597f690c74785b864bfadcc,Q305,50,int,blues,6211,allocation
6597f690c74785b864bfadcc,Q306,no penalty,int,blues,6211,penalty
6597f690c74785b864bfadcc,Q307,Neither,int,blues,6211,praiseworthy
6597f690c74785b864bfadcc,Q325,60,int,blues,4321,allocation
6597f690c74785b864bfadcc,Q326,5% penalty,int,blues,4321,penalty
6597f690c74785b864bfadcc,Q327,Neither,int,blues,4321,praiseworthy
6597f690c74785b864bfadcc,Q370_1,10,int,blues,8642,acc_prova
6597f690c74785b864bfadcc,Q370_4,5,int,blues,8642,acc_provb
6597f690c74785b864bfadcc,Q370_5,3,int,blues,8642,acc_provc
6597f690c74785b864bfadcc,Q370_6,2,int,blues,8642,acc_provd
6597f690c74785b864bfadcc,Q380_1,10,int,blues,6211,acc_prova
6597f690c74785b864bfadcc,Q380_4,8,int,blues,6211,acc_provb
6597f690c74785b864bfadcc,Q380_5,4,int,blues,6211,acc_provc
6597f690c74785b864bfadcc,Q380_6,2,int,blues,6211,acc_provd
6597f690c74785b864bfadcc,Q381_1,10,int,blues,4321,acc_prova
6597f690c74785b864bfadcc,Q381_4,4,int,blues,4321,acc_provb
6597f690c74785b864bfadcc,Q381_5,2,int,blues,4321,acc_provc
6597f690c74785b864bfadcc,Q381_6,2,int,blues,4321,acc_provd
56b53292a9d33a000c8981a6,Q244,50,int,rocket,8642,allocation
56b53292a9d33a000c8981a6,Q160,no penalty,int,rocket,8642,penalty
